loss,duplicates
3.2910687923431396,0
3.182527542114258,0
3.5155014991760254,0
2.7107574939727783,0
2.7540087699890137,0
3.115588426589966,0
2.6591074466705322,0
2.5760228633880615,0
2.794222593307495,0
3.055525302886963,0
2.5874226093292236,0
2.88845157623291,0
2.847388744354248,0
3.1914467811584473,0
3.2006335258483887,0
3.3427789211273193,0
2.452284097671509,0
3.2521262168884277,0
3.0652554035186768,0
1.5680756568908691,0
2.646655559539795,0
3.2476131916046143,0
2.8568570613861084,0
2.995595932006836,0
2.1413674354553223,0
2.7601964473724365,0
3.557199478149414,0
2.8627724647521973,0
3.55915904045105,0
2.72843599319458,0
2.906277894973755,0
3.0619843006134033,0
2.546482801437378,0
3.2352218627929688,0
2.989619731903076,0
3.4885714054107666,0
3.4408364295959473,0
3.4484493732452393,0
3.100827932357788,0
3.7128820419311523,0
2.4795098304748535,0
2.8313536643981934,0
2.67250394821167,0
2.880276918411255,0
3.220292806625366,0
2.517336130142212,0
3.1517207622528076,0
1.9823590517044067,0
3.242112636566162,0
3.0598106384277344,0
3.037606716156006,0
3.9402101039886475,0
3.6241817474365234,0
2.754028797149658,0
2.6561453342437744,0
2.7718124389648438,0
3.318077564239502,0
2.836015224456787,0
2.617661952972412,0
3.0568456649780273,0
3.032886028289795,0
2.97906494140625,0
2.365546703338623,0
2.507465124130249,0
3.1472327709198,0
2.9783103466033936,0
2.806525230407715,0
2.974215269088745,0
2.255321979522705,0
3.10370135307312,0
3.079423427581787,0
2.3880748748779297,0
3.046243667602539,0
2.88374662399292,0
2.737989902496338,0
2.7376744747161865,0
3.3289053440093994,0
2.748713970184326,0
2.976045846939087,0
3.191524028778076,0
2.9888417720794678,0
3.452617645263672,0
3.274533748626709,0
2.785001039505005,0
2.634295701980591,0
2.2153055667877197,0
3.23282790184021,0
2.4166738986968994,0
3.1057915687561035,0
2.456882953643799,0
3.4410438537597656,0
3.0352823734283447,0
3.2563438415527344,0
3.325279951095581,0
3.1136813163757324,0
2.616814136505127,0
3.000880241394043,0
2.655489921569824,0
3.069582462310791,0
2.927814483642578,0
2.874415159225464,0
2.936967611312866,0
2.922950029373169,0
3.4829859733581543,0
2.933126926422119,0
3.116562604904175,0
3.243725538253784,0
3.6254537105560303,0
2.9036166667938232,0
3.060748338699341,0
2.7760090827941895,0
3.265251398086548,0
2.9915802478790283,0
2.9375529289245605,0
2.92140531539917,0
3.337404727935791,0
3.1116974353790283,0
2.877866268157959,0
3.0446219444274902,0
2.9347879886627197,0
2.7450897693634033,0
2.9472203254699707,0
2.850536346435547,0
2.7861759662628174,0
2.8880233764648438,0
2.941978931427002,0
2.7290284633636475,0
2.6641640663146973,0
2.635767698287964,0
2.960524320602417,0
2.9612948894500732,0
3.1432201862335205,0
2.986100196838379,0
3.1875317096710205,0
3.331920862197876,0
3.0803258419036865,0
2.91511607170105,0
2.9717578887939453,0
2.765761137008667,0
2.3540496826171875,0
3.191148281097412,0
2.9874651432037354,0
2.849240779876709,0
2.924577474594116,0
2.958587884902954,0
2.738260507583618,0
3.720041513442993,0
3.051260471343994,0
3.028231382369995,0
3.218543529510498,0
2.67503023147583,0
2.418379545211792,0
2.4591293334960938,0
2.9986379146575928,0
2.877673864364624,0
2.8896613121032715,0
3.0566153526306152,0
3.3924973011016846,0
3.2752225399017334,0
3.2229526042938232,0
3.343336820602417,0
2.9254343509674072,0
3.1703600883483887,0
3.0508408546447754,0
3.127612829208374,0
3.291276454925537,0
3.8489513397216797,0
3.0079309940338135,0
2.7617504596710205,0
3.4103176593780518,0
2.9801290035247803,0
2.730813503265381,0
2.795366048812866,0
3.130990982055664,0
2.713738441467285,0
2.685798168182373,0
3.4303061962127686,0
3.182947874069214,0
3.3822669982910156,0
2.8456149101257324,0
2.9120070934295654,0
3.0917272567749023,0
2.6858041286468506,0
3.1538305282592773,0
2.7313196659088135,0
3.4174070358276367,0
2.454035758972168,0
3.4701273441314697,0
3.022198438644409,0
2.623034954071045,0
3.286081075668335,0
2.7753236293792725,0
2.614353895187378,0
2.223653554916382,0
3.6372005939483643,0
3.397756814956665,0
3.3952996730804443,0
3.4023778438568115,0
3.2797763347625732,0
2.67669677734375,0
2.6403932571411133,0
3.5483875274658203,0
1.6846718788146973,0
2.8758914470672607,0
3.5838139057159424,0
2.7571756839752197,0
2.7309982776641846,0
2.9120614528656006,0
2.7869465351104736,0
2.8925511837005615,0
2.6786563396453857,0
2.8877875804901123,0
3.519329786300659,0
2.688441038131714,0
3.3161184787750244,0
2.6639974117279053,0
2.843311309814453,0
3.065617799758911,0
3.057938575744629,0
3.0717904567718506,0
3.0050880908966064,0
3.1985065937042236,0
3.4264416694641113,0
2.5764336585998535,0
2.8381834030151367,0
2.894871950149536,0
3.0810587406158447,0
2.5626425743103027,0
3.466296911239624,0
3.051867723464966,0
3.0723917484283447,0
2.4227163791656494,0
3.1054372787475586,0
2.912097930908203,0
2.662653684616089,0
2.8266031742095947,0
2.791825771331787,0
2.5266284942626953,0
3.061540126800537,0
2.4399402141571045,0
3.235018491744995,0
2.8611514568328857,0
3.1002886295318604,0
2.385720729827881,0
3.092890977859497,0
3.0922229290008545,0
3.021975040435791,0
2.7019739151000977,0
3.20696759223938,0
3.304487705230713,0
2.9155471324920654,0
2.8712821006774902,0
2.5161876678466797,0
3.0347328186035156,0
3.409062623977661,0
3.0900661945343018,0
3.1057913303375244,0
2.380667209625244,0
2.1511240005493164,0
1.7209010124206543,0
3.198610305786133,0
3.4462108612060547,0
2.878757953643799,0
2.833521604537964,0
2.9024786949157715,0
3.0379295349121094,0
2.7091331481933594,0
2.5922908782958984,0
3.771240711212158,0
3.2969977855682373,0
2.8212296962738037,0
3.817779779434204,0
2.8308277130126953,0
3.434438943862915,0
3.502202033996582,0
2.6385045051574707,0
1.996849775314331,0
2.762927770614624,0
2.5148162841796875,0
2.9988842010498047,0
3.109039306640625,0
3.611795663833618,0
2.824536085128784,0
3.1747798919677734,0
3.1699743270874023,0
3.018181562423706,0
3.3180625438690186,0
2.977412223815918,0
3.183844566345215,0
2.577568769454956,0
3.152345895767212,0
2.9507863521575928,0
2.4070422649383545,0
3.3987350463867188,0
3.041328191757202,0
3.380981206893921,0
3.353074073791504,0
3.502269983291626,0
2.8673954010009766,0
3.17781138420105,0
2.825913429260254,0
2.7849278450012207,0
3.0500669479370117,0
3.3695287704467773,0
2.693894147872925,0
2.7851672172546387,0
3.120976448059082,0
2.88087797164917,0
3.031588077545166,0
2.557194232940674,0
3.123340368270874,0
3.023149251937866,0
3.1758079528808594,0
2.904228925704956,0
2.9675827026367188,0
2.6471781730651855,0
3.248751640319824,0
3.1194658279418945,0
3.266282558441162,0
3.106567621231079,0
3.399487018585205,0
2.8569986820220947,0
2.791088104248047,0
2.8966004848480225,0
3.1406779289245605,0
3.513718843460083,0
2.847533702850342,0
2.6835694313049316,0
2.96333384513855,0
2.793015480041504,0
2.759686231613159,0
3.3715384006500244,0
3.3266851902008057,0
2.760862350463867,0
2.5540554523468018,0
2.866978406906128,0
3.1996049880981445,0
3.093766212463379,0
2.7365121841430664,0
3.371068239212036,0
3.351949453353882,0
2.6857750415802,0
2.6483311653137207,0
2.653332233428955,0
2.8857359886169434,0
2.948148250579834,0
3.816594123840332,0
3.345266103744507,0
2.4434001445770264,0
3.2390472888946533,0
3.336202621459961,0
3.0441789627075195,0
2.799264669418335,0
3.152958393096924,0
3.2373404502868652,0
2.779998540878296,0
2.9128880500793457,0
3.2446815967559814,0
1.6570515632629395,0
2.0420432090759277,0
2.9575095176696777,0
2.4402055740356445,0
3.1781604290008545,0
3.303072214126587,0
2.541896343231201,0
3.0632951259613037,0
3.3299965858459473,0
3.1034011840820312,0
3.2282917499542236,0
2.9857234954833984,0
2.933626174926758,0
3.047034502029419,0
2.8282220363616943,0
2.9484245777130127,0
3.122875213623047,0
2.3238556385040283,0
3.1241276264190674,0
2.814002513885498,0
3.2141482830047607,0
2.397632598876953,0
2.7869558334350586,0
2.61718487739563,0
2.76454496383667,0
3.2573440074920654,0
2.9929497241973877,0
3.428165912628174,0
3.0718398094177246,0
2.584810256958008,0
3.269636631011963,0
2.8763957023620605,0
2.943016767501831,0
3.628692865371704,0
2.91491961479187,0
2.8963234424591064,0
2.588817834854126,0
2.927520275115967,0
3.128330707550049,0
3.2244882583618164,0
2.5291290283203125,0
3.0764217376708984,0
3.368074655532837,0
2.6151328086853027,0
3.331181526184082,0
3.107811212539673,0
2.987065315246582,0
3.027484655380249,0
3.3472375869750977,0
2.5673022270202637,0
2.3850412368774414,0
2.8353192806243896,0
2.965752124786377,0
2.447343111038208,0
3.755037546157837,0
3.225658893585205,0
3.0403084754943848,0
3.5186831951141357,0
3.043119430541992,0
3.0414016246795654,0
2.2482540607452393,0
2.9228785037994385,0
2.7019991874694824,0
3.415558099746704,0
3.1573503017425537,0
3.281585216522217,0
3.07957124710083,0
2.848766565322876,0
3.2733283042907715,0
2.7295539379119873,0
3.704054594039917,0
3.429636240005493,0
3.3248791694641113,0
3.1743922233581543,0
2.9520061016082764,0
2.9412999153137207,0
3.207235097885132,0
2.5452327728271484,0
2.9519755840301514,0
3.0833077430725098,0
3.068495988845825,0
2.2611782550811768,0
3.038336753845215,0
2.8856875896453857,0
2.8125550746917725,0
2.70776629447937,0
3.1393439769744873,0
3.0175650119781494,0
3.064260959625244,0
2.8548669815063477,0
3.1793391704559326,0
3.629011631011963,0
3.7512221336364746,0
3.4358901977539062,0
3.3077189922332764,0
2.7795841693878174,0
2.6011006832122803,0
2.8097827434539795,0
3.238886594772339,0
2.6257317066192627,0
2.764737844467163,0
2.7192938327789307,0
2.80469012260437,0
2.7240195274353027,0
3.075613260269165,0
2.840898036956787,0
3.0256845951080322,0
3.291003942489624,0
3.2637503147125244,0
2.962228775024414,0
3.086552858352661,0
2.929553985595703,0
3.2158608436584473,0
3.0295357704162598,0
2.8668630123138428,0
3.18106746673584,0
2.598118305206299,0
2.8111069202423096,0
2.744208335876465,0
3.0646770000457764,0
3.311507225036621,0
2.710068702697754,0
2.7168757915496826,0
3.1542696952819824,0
3.372636079788208,0
3.0729503631591797,0
2.8271865844726562,0
3.037952423095703,0
3.114271402359009,0
3.1776695251464844,0
3.188002347946167,0
2.9213249683380127,0
3.871907949447632,0
2.4851369857788086,0
2.8790171146392822,0
2.914933919906616,0
3.1687936782836914,0
3.37339448928833,0
2.897193670272827,0
2.4376626014709473,0
3.4053874015808105,0
2.9034385681152344,0
3.419903516769409,0
3.131742477416992,0
3.490723133087158,0
2.170126438140869,0
3.0155606269836426,0
2.6984715461730957,0
3.3617334365844727,0
3.0729637145996094,0
2.818115711212158,0
2.6042230129241943,0
2.5842747688293457,0
3.0560102462768555,0
2.3478634357452393,0
3.321373462677002,0
3.113804817199707,0
3.2638657093048096,0
3.3288002014160156,0
3.318101406097412,0
2.7962591648101807,0
3.406822919845581,0
3.0744125843048096,0
3.509937286376953,0
3.0392441749572754,0
3.1776812076568604,0
3.2242748737335205,0
3.012634515762329,0
3.14070463180542,0
2.7688324451446533,0
2.635317325592041,0
3.1125314235687256,0
3.2180817127227783,0
2.8762195110321045,0
2.9541268348693848,0
3.006509780883789,0
2.9101414680480957,0
3.499499797821045,0
3.051786422729492,0
3.762418508529663,0
3.254081964492798,0
