loss,duplicates
3.333460807800293,0
3.3138234615325928,0
3.4249486923217773,0
2.9273486137390137,0
2.7633309364318848,0
3.0426371097564697,0
2.8365488052368164,0
2.5141799449920654,0
2.778568983078003,0
2.994479179382324,0
2.5358777046203613,0
2.9889369010925293,0
2.88783860206604,0
3.1996192932128906,0
3.134798288345337,0
3.2815542221069336,0
2.3779959678649902,0
3.2995829582214355,0
3.0973055362701416,0
1.571068525314331,0
2.641615152359009,0
3.3060877323150635,0
3.3079586029052734,0
2.874983072280884,0
2.6493711471557617,0
2.7341907024383545,0
3.529865264892578,0
2.799790382385254,0
3.677546501159668,0
2.7371866703033447,0
2.8669769763946533,0
3.0305941104888916,0
2.5739047527313232,0
3.417599678039551,0
2.9714889526367188,0
3.4435012340545654,0
3.438854932785034,0
3.727473258972168,0
3.104656457901001,0
3.7820518016815186,0
2.4606332778930664,0
2.8492140769958496,0
2.690882921218872,0
3.023101806640625,0
3.200066089630127,0
2.5050337314605713,0
3.0691637992858887,0
2.115466833114624,0
3.150684118270874,0
3.033522367477417,0
3.028776168823242,0
3.8705391883850098,0
3.555436372756958,0
2.837527275085449,0
2.8128020763397217,0
3.178075075149536,0
3.258404016494751,0
2.726027250289917,0
2.671999454498291,0
3.0232064723968506,0
2.9839906692504883,0
3.1974635124206543,0
3.1599769592285156,0
2.4571266174316406,0
3.1331207752227783,0
2.967972993850708,0
2.7378199100494385,0
2.826446533203125,0
2.315962076187134,0
3.098705530166626,0
3.1943018436431885,0
2.8645005226135254,0
2.947209119796753,0
2.940774917602539,0
2.6919708251953125,0
2.8335015773773193,0
3.285421133041382,0
2.803149938583374,0
3.009075164794922,0
3.2381210327148438,0
3.5774855613708496,0
3.490330457687378,0
3.3342771530151367,0
2.847470998764038,0
2.6366236209869385,0
2.2426388263702393,0
3.618955135345459,0
2.4620797634124756,0
3.1011695861816406,0
2.659619092941284,0
3.478208541870117,0
3.07716703414917,0
3.3352320194244385,0
3.280796527862549,0
