loss,duplicates
3.5986557006835938,0
3.3720452785491943,0
3.633413076400757,0
2.9068307876586914,0
2.9382612705230713,0
3.2356317043304443,0
2.852126121520996,0
2.6816532611846924,0
2.878258466720581,0
3.1499831676483154,0
2.76898193359375,0
3.0394253730773926,0
3.0509467124938965,0
3.2957746982574463,0
3.3674864768981934,0
3.4057514667510986,0
2.5853374004364014,0
3.4010281562805176,0
3.212419271469116,0
1.6789445877075195,0
2.824073553085327,0
3.465080976486206,0
3.0865395069122314,0
3.1080846786499023,0
2.2214179039001465,0
2.9293925762176514,0
3.7705037593841553,0
3.0423569679260254,0
3.673152208328247,0
2.909174919128418,0
3.055467128753662,0
3.225170373916626,0
2.744683265686035,0
3.299257516860962,0
3.116795063018799,0
3.647343397140503,0
3.7573165893554688,0
3.601583242416382,0
3.251018524169922,0
3.8516335487365723,0
2.5756287574768066,0
3.005554676055908,0
2.840890645980835,0
3.013132333755493,0
3.3140082359313965,0
2.6489155292510986,0
3.1700797080993652,0
2.344388723373413,0
3.300666332244873,0
3.2977888584136963,0
3.1804871559143066,0
4.105607986450195,0
3.765554189682007,0
2.836090087890625,0
2.8633458614349365,0
2.846501350402832,0
3.4780075550079346,0
2.8674967288970947,0
2.6284332275390625,0
3.304574728012085,0
3.2639639377593994,0
3.0138494968414307,0
2.4603984355926514,0
2.7341740131378174,0
3.334989070892334,0
3.044135570526123,0
2.9899890422821045,0
3.0317842960357666,0
2.469012975692749,0
3.289752960205078,0
3.3016607761383057,0
2.5506556034088135,0
3.125576972961426,0
3.0026299953460693,0
2.9307363033294678,0
2.8561298847198486,0
3.5297091007232666,0
2.947251558303833,0
3.149876117706299,0
3.503328323364258,0
3.2455244064331055,0
3.617482900619507,0
3.4588985443115234,0
2.9252421855926514,0
2.8301472663879395,0
2.380610942840576,0
3.3438005447387695,0
2.6469359397888184,0
3.2561304569244385,0
2.7189836502075195,0
3.632068157196045,0
3.3338584899902344,0
3.368854522705078,0
3.505110502243042,0
3.33677339553833,0
2.5507400035858154,0
3.1879055500030518,0
2.8079111576080322,0
3.2739102840423584,0
3.142394781112671,0
3.0607945919036865,0
3.1421499252319336,0
3.1255106925964355,0
3.700206756591797,0
3.1044039726257324,0
3.2097740173339844,0
3.394131660461426,0
3.805769443511963,0
2.9339330196380615,0
3.3225901126861572,0
2.9145147800445557,0
3.4627485275268555,0
3.15293288230896,0
3.218041181564331,0
3.1543874740600586,0
3.3990535736083984,0
3.2848222255706787,0
3.0650157928466797,0
3.2660577297210693,0
3.0879030227661133,0
2.8718669414520264,0
3.1680357456207275,0
3.160288095474243,0
3.0517890453338623,0
3.0880777835845947,0
3.0506224632263184,0
2.8922297954559326,0
2.794750452041626,0
2.665086507797241,0
3.1388485431671143,0
3.0662941932678223,0
3.270101308822632,0
3.121852159500122,0
3.2786788940429688,0
3.520298719406128,0
3.2656030654907227,0
3.1219351291656494,0
3.0948922634124756,0
2.898940324783325,0
2.3859646320343018,0
3.455892324447632,0
3.125201940536499,0
2.9612226486206055,0
3.1113901138305664,0
3.154324531555176,0
2.8329436779022217,0
3.7932674884796143,0
3.139697790145874,0
3.1354563236236572,0
3.589139223098755,0
2.8150522708892822,0
2.4920473098754883,0
2.572420358657837,0
3.1509785652160645,0
3.055549383163452,0
3.2062466144561768,0
3.331441640853882,0
3.5207769870758057,0
3.468553304672241,0
3.406520366668701,0
3.4563982486724854,0
3.168884038925171,0
3.3408563137054443,0
3.2493057250976562,0
3.3289473056793213,0
3.5621728897094727,0
4.013757228851318,0
3.1705143451690674,0
2.948265790939331,0
3.623577356338501,0
3.2441089153289795,0
2.8756918907165527,0
3.0154380798339844,0
3.263190269470215,0
2.898725748062134,0
2.80293869972229,0
3.4791500568389893,0
3.3178935050964355,0
3.614309072494507,0
2.93892502784729,0
3.017624616622925,0
3.2666711807250977,0
2.7733068466186523,0
3.353616952896118,0
2.9412803649902344,0
3.5738790035247803,0
2.556854248046875,0
3.587554693222046,0
3.2317287921905518,0
2.7026360034942627,0
3.3891515731811523,0
3.010021686553955,0
2.784001350402832,0
2.3519790172576904,0
3.7815520763397217,0
3.592197895050049,0
3.530712127685547,0
3.566901445388794,0
3.396564483642578,0
2.7736644744873047,0
2.7525217533111572,0
3.6981358528137207,0
1.8087519407272339,0
2.8613457679748535,0
3.745656967163086,0
2.9274399280548096,0
2.9451498985290527,0
3.158047676086426,0
2.6580801010131836,0
3.0606822967529297,0
2.839242458343506,0
2.9814956188201904,0
3.680842876434326,0
2.793405771255493,0
3.45058274269104,0
2.8724803924560547,0
2.980620861053467,0
3.3072030544281006,0
3.2133946418762207,0
3.4137187004089355,0
3.284613847732544,0
3.3310227394104004,0
3.6719682216644287,0
2.687955379486084,0
3.1021530628204346,0
2.9709675312042236,0
3.276925563812256,0
2.8296725749969482,0
3.757145643234253,0
3.2616312503814697,0
3.17563796043396,0
2.7531516551971436,0
3.2296247482299805,0
2.9728763103485107,0
2.9186506271362305,0
3.027980089187622,0
2.94427227973938,0
2.6462137699127197,0
3.2185146808624268,0
2.5966432094573975,0
3.420647382736206,0
2.961822271347046,0
3.285470724105835,0
2.6531903743743896,0
3.356559991836548,0
3.297823190689087,0
3.2106375694274902,0
2.7989141941070557,0
3.3476147651672363,0
3.5038788318634033,0
3.1422219276428223,0
2.989180326461792,0
2.6053991317749023,0
3.240976333618164,0
3.5139691829681396,0
3.1938655376434326,0
3.227337598800659,0
2.548800230026245,0
2.2550764083862305,0
1.9709045886993408,0
3.40480375289917,0
3.7135367393493652,0
3.0024869441986084,0
2.9569740295410156,0
3.0109052658081055,0
3.273132085800171,0
2.9382457733154297,0
2.7151010036468506,0
3.9747674465179443,0
3.4261975288391113,0
3.4475696086883545,0
3.9475128650665283,0
2.928027868270874,0
3.630557060241699,0
3.605900764465332,0
2.754490375518799,0
2.125673532485962,0
2.9373459815979004,0
2.6434812545776367,0
3.0774104595184326,0
3.197749137878418,0
3.7211661338806152,0
3.0481626987457275,0
3.2832136154174805,0
3.375635862350464,0
3.0968151092529297,0
3.4994313716888428,0
3.1449551582336426,0
3.360963821411133,0
2.7492830753326416,0
3.4211957454681396,0
3.1803712844848633,0
2.4333345890045166,0
3.5180881023406982,0
3.209381341934204,0
3.5465803146362305,0
3.557210922241211,0
3.716866970062256,0
3.0806734561920166,0
3.3362488746643066,0
2.910797119140625,0
2.9186482429504395,0
3.4447543621063232,0
3.5531578063964844,0
2.8552191257476807,0
3.2911295890808105,0
3.3154232501983643,0
3.0558903217315674,0
3.447103261947632,0
2.7502310276031494,0
3.245523452758789,0
3.10164737701416,0
3.328272581100464,0
3.016585111618042,0
3.076488733291626,0
2.7871627807617188,0
3.3734018802642822,0
3.286818742752075,0
3.38010573387146,0
3.185786247253418,0
3.5939924716949463,0
3.0204274654388428,0
2.9731805324554443,0
3.0589797496795654,0
3.254282236099243,0
3.634528398513794,0
3.056302070617676,0
2.8893954753875732,0
3.0141444206237793,0
2.93989634513855,0
2.926290512084961,0
3.5136146545410156,0
3.412787437438965,0
2.989851951599121,0
2.758622407913208,0
3.0499484539031982,0
3.172447443008423,0
3.236959934234619,0
2.8183557987213135,0
3.4887282848358154,0
3.5529394149780273,0
2.90649151802063,0
2.7289130687713623,0
2.826953887939453,0
3.0586905479431152,0
3.132749080657959,0
3.9148693084716797,0
3.627354860305786,0
2.6493844985961914,0
3.440329074859619,0
3.455017566680908,0
3.211951494216919,0
2.9776062965393066,0
3.3711066246032715,0
3.3457870483398438,0
3.006655216217041,0
3.007129669189453,0
3.430483102798462,0
1.8445900678634644,0
2.2118515968322754,0
3.0992379188537598,0
2.695281505584717,0
3.2809667587280273,0
3.4835262298583984,0
2.6108834743499756,0
3.2540462017059326,0
3.4997525215148926,0
3.2921998500823975,0
3.3907275199890137,0
3.4406039714813232,0
3.009791851043701,0
